,Track Name,Artist Name,Popularity,Release Year,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature
7100,Song Cry,JAY-Z,52,2001,True,0.654,0.866,7,-3.318,0,0.151,0.236,0.0,0.306,0.505,85.488,302360,4
7101,Brown Sugar,D'Angelo,60,1995,True,0.718,0.486,9,-8.342,1,0.168,0.53,0.0342,0.102,0.589,83.077,262893,4
7102,Ex-Factor,Ms. Lauryn Hill,0,1998,False,0.593,0.619,3,-9.003,0,0.0976,0.118,0.0,0.484,0.668,80.02,326533,4
7103,Oh I Think Dey Like Me,Dem Franchize Boyz,45,2004,True,0.846,0.651,7,-10.007,1,0.334,0.000629,0.0,0.058,0.721,83.02,273880,4
7104,Mirrors,Justin Timberlake,0,2013,False,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,4
7105,How Many Ways,Toni Braxton,47,1993,False,0.687,0.758,10,-6.451,0,0.0843,0.0678,0.0,0.192,0.709,77.904,288093,4
7106,Big Pimpin',JAY-Z,71,1999,True,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083,283067,4
7107,Deep,Blackstreet,45,2003,False,0.556,0.628,6,-4.435,0,0.0717,0.408,0.0,0.384,0.297,111.173,262440,4
7108,Oh Boy,Cam'ron,1,2002,True,0.754,0.767,6,-5.586,1,0.145,0.0216,0.0,0.172,0.828,83.014,204707,4
7109,"Shook Ones, Pt. II",Mobb Deep,77,1995,True,0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507,4
7110,One More Chance / Stay with Me - Remix; 2007 Remaster,The Notorious B.I.G.,64,2007,True,0.725,0.68,0,-6.037,1,0.224,0.149,0.0,0.127,0.695,90.964,268707,4
7111,Bye Bye (feat. Imane D.),Ménélik,42,1997,False,0.801,0.599,6,-5.055,0,0.304,0.0566,0.0023,0.0661,0.571,95.399,223693,4
7112,Angela,Saian Supa Crew,57,1999,False,0.784,0.631,11,-7.715,1,0.0958,0.0904,0.00844,0.0264,0.964,87.955,226840,4
7113,Mon papa à moi est un gangster,Stomy Bugsy,47,1996,False,0.667,0.679,2,-5.369,0,0.323,0.00758,1.32e-06,0.8,0.749,80.477,361240,4
7114,I Need a Girl (Pt. 1) [feat. Usher & Loon],Diddy,66,2005,False,0.66,0.707,6,-5.758,1,0.208,0.397,0.0,0.211,0.761,89.279,268800,4
7115,You're Makin' Me High,Toni Braxton,61,1996,False,0.853,0.563,10,-8.663,0,0.0379,0.0118,2.12e-05,0.119,0.893,92.112,267440,4
7116,Because Of You,Ne-Yo,77,2007,False,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,266840,4
7117,I Luv Your Girl,The-Dream,67,2007,True,0.723,0.322,8,-9.702,1,0.0341,0.014,0.0,0.119,0.0406,90.063,267867,4
7118,We Belong Together,Mariah Carey,73,2005,False,0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986,201400,4
7119,Bartender (feat. Akon),T-Pain,0,2007,True,0.832,0.391,8,-8.504,1,0.0629,0.0564,0.0,0.224,0.436,104.961,238800,4
7120,One Wish,Ray J,1,2005,False,0.525,0.652,5,-7.042,0,0.28,0.278,0.0,0.339,0.602,127.673,337640,4
7121,I Wanna Know,Joe,68,2000,False,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,296693,4
7122,End Of The Road,Boyz II Men,72,1991,False,0.64,0.427,5,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703,351467,3
7123,Halfcrazy,Musiq Soulchild,61,2002,False,0.412,0.77,11,-6.057,0,0.18,0.462,1.5e-06,0.0485,0.418,101.955,254493,3
7124,Good Times,Styles P,61,2002,True,0.697,0.761,11,-7.647,0,0.302,0.157,0.0,0.789,0.666,81.728,211493,4
7125,I Wish,Carl Thomas,56,2000,False,0.736,0.666,1,-4.929,1,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,226760,4
7126,Final Warning (featuring Aaliyah) (feat. Aaliyah),Ginuwine,39,1999,False,0.768,0.326,1,-12.533,1,0.0619,0.183,0.00155,0.179,0.333,133.465,444027,4
7127,He Loves Me,Jill Scott,0,2011,False,0.677,0.293,3,-14.752,0,0.0414,0.617,8.4e-06,0.111,0.31,99.989,285733,4
7128,Part II,Method Man,58,2001,True,0.775,0.837,10,-4.965,0,0.39,0.0383,0.0,0.315,0.807,95.86,244600,4
7129,Ain't Leavin Without You,Jaheim,45,2010,False,0.741,0.754,10,-5.899,0,0.247,0.151,0.0,0.265,0.819,98.929,200613,4
7130,The Way You Move (feat. Sleepy Brown) - Radio Mix,Outkast,0,2003,False,0.869,0.608,5,-4.866,0,0.0474,0.137,8.71e-05,0.0624,0.627,125.992,233960,4
7131,Poison,Bell Biv DeVoe,6,2019,False,0.841,0.701,6,-6.365,0,0.191,0.00215,0.00272,0.627,0.802,111.856,262027,4
7132,Nirvana,Doc Gynéco,36,1996,False,0.593,0.51,6,-12.462,1,0.135,0.146,0.00407,0.134,0.43,176.984,338240,4
7133,Parisien du nord,Cheb Mami,42,1998,False,0.83,0.737,0,-9.331,0,0.386,0.631,0.0,0.247,0.734,103.996,211667,4
7134,Hotel (feat. R.Kelly),Cassidy,49,2004,False,0.676,0.652,0,-6.846,1,0.204,0.103,0.0,0.113,0.416,91.231,247040,4
7135,Elles,Matt,24,2001,False,0.819,0.751,1,-6.103,0,0.0677,0.183,0.02,0.332,0.724,124.01,251440,4
7136,She Got Her Own,Ne-Yo,53,2021,False,0.657,0.584,5,-5.532,1,0.128,0.254,0.0,0.221,0.487,139.702,332280,4
7137,Make Me Better,Fabolous,62,2007,True,0.607,0.599,11,-6.886,1,0.0995,0.33,0.0,0.199,0.562,86.491,253573,4
7138,You Be Killin Em,Fabolous,53,2010,True,0.664,0.909,6,-3.552,0,0.22,0.444,0.0,0.525,0.557,93.977,209693,4
7139,Get Right,Jennifer Lopez,65,2005,False,0.741,0.759,0,-5.096,0,0.12,0.0218,0.0,0.628,0.362,97.084,225533,4
7140,"Trade It All, Pt. 2 (feat. P. Diddy & Jagged Edge)",Fabolous,53,2003,True,0.819,0.778,1,-5.839,0,0.21,0.029,0.0,0.215,0.779,96.72,275267,4
7141,"Basketball (feat. Jermaine Dupri, Fabolous & Fundisha)",Bow Wow,52,2002,False,0.881,0.779,7,-5.242,0,0.139,0.055,0.0,0.281,0.736,107.726,198373,4
7142,Grind & Pray/Get Ya Money,August Alsina,39,2014,True,0.619,0.642,9,-6.463,0,0.11,0.0909,0.0,0.822,0.444,129.041,332067,4
7143,"Deuces Remix (feat. Drake, T.I., Kanye West, Fabolous, Rick Ross & André 3000)",Chris Brown,49,2010,True,0.657,0.641,1,-5.152,1,0.295,0.292,0.0,0.0883,0.256,148.261,403787,4
7144,"Never Leave You (Uh Oooh, Uh Oooh) - Uh Oooh Remix",Lumidee,54,2003,False,0.573,0.662,0,-7.148,1,0.337,0.0495,0.000136,0.0724,0.805,199.208,212277,4
7145,Wanna Get To Know You,G-Unit,65,2003,True,0.513,0.826,10,-3.651,0,0.132,0.106,0.0,0.0675,0.889,76.91,265027,1
7146,U Make Me Wanna,Jadakiss,50,2004,True,0.686,0.818,5,-5.111,0,0.241,0.0374,0.0,0.329,0.633,83.182,293800,4
7147,Ain't Thinkin' 'Bout You,Bow Wow,33,2019,True,0.54,0.618,1,-5.534,1,0.126,0.0114,0.0,0.0879,0.131,116.635,230907,5
7148,Hate It Or Love It,The Game,83,2005,True,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,206400,4
7149,Here I Am,Rick Ross,2,2008,True,0.746,0.717,10,-5.788,0,0.127,0.189,0.0,0.0704,0.475,109.754,209547,4
7150,Grindin',Clipse,54,2002,True,0.592,0.77,1,-3.402,1,0.318,0.122,1.22e-06,0.103,0.361,191.692,264760,4
7151,On Fire,Lloyd Banks,58,2004,True,0.759,0.825,8,-4.289,1,0.22,0.0923,0.00057,0.24,0.429,94.857,187280,4
7152,Sunshine (feat. Anthony Hamilton),Twista,55,2004,True,0.926,0.888,11,-5.337,1,0.294,0.261,0.0,0.348,0.819,98.523,226013,4
7153,Torn,LeToya,50,2006,False,0.422,0.894,11,-3.507,0,0.332,0.262,0.0,0.142,0.636,152.17,249253,4
7154,Baby Mama Drama,Dave Hollister,14,2006,True,0.538,0.487,8,-5.979,0,0.325,0.0907,2.37e-06,0.0579,0.344,76.352,234067,4
7155,"Can We (feat. Missy ""Misdemeanor"" Elliott)",SWV,56,1997,False,0.775,0.568,8,-8.735,0,0.094,0.133,0.0141,0.0576,0.769,85.452,290627,4
7156,Where I Stand,Ashanti,9,2009,False,0.676,0.476,8,-6.726,1,0.0433,0.481,0.0,0.11,0.525,119.851,249093,4
7157,I Want U,Brian McKnight,0,2017,False,0.696,0.481,11,-5.759,1,0.0405,0.542,0.0,0.0961,0.266,132.111,196347,4
7158,Pop Ya Collar,USHER,44,2009,False,0.886,0.769,5,-5.124,0,0.104,0.0674,1e-05,0.169,0.864,106.989,215293,4
7159,Just Like Me (feat. T.I.),Jamie Foxx,36,2008,True,0.759,0.71,11,-4.736,0,0.169,0.147,0.0,0.333,0.729,151.091,206053,5
7160,Sex You,Bando Jonez,55,2014,False,0.595,0.606,9,-3.724,0,0.0577,0.0254,0.0,0.0912,0.474,128.861,212947,4
7161,Leçons particulières,Slaï,38,2008,False,0.705,0.7,2,-3.908,0,0.194,0.216,0.0,0.144,0.811,180.07,224053,4
7162,Body Party,Ciara,39,2013,False,0.58,0.599,2,-5.872,1,0.0549,0.0216,0.0,0.134,0.106,134.023,237253,4
7163,Untitled (How Does It Feel),D'Angelo,0,2000,False,0.84,0.305,4,-10.017,0,0.0572,0.179,0.0423,0.0873,0.233,112.641,430800,3
7164,Crush,Yuna,0,2016,False,0.67,0.428,9,-10.111,0,0.0441,0.34,4.09e-06,0.0885,0.384,130.014,243133,4
7165,Oops (Oh My) (feat. Missy Elliott) - Radio Edit,Tweet,0,2016,False,0.759,0.407,10,-12.741,0,0.203,0.511,0.00391,0.0985,0.823,79.984,211093,4
7166,Coolie High,Camp Lo,51,1997,True,0.765,0.601,11,-9.326,0,0.203,0.0225,0.0,0.385,0.368,85.928,241133,4
7167,You Know How We Do It - Remastered,Ice Cube,0,1993,True,0.758,0.519,10,-10.58,0,0.0395,0.117,0.0742,0.109,0.617,92.872,232773,4
7168,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,0,2017,True,0.681,0.523,9,-8.963,0,0.0542,0.021,0.0,0.178,0.473,110.812,227360,4
7169,Get Money,Junior M.A.F.I.A.,0,2002,True,0.718,0.847,2,-4.876,1,0.29,0.485,0.0,0.17,0.888,91.158,270884,4
7170,Wreckonize - Remix Vocal,Smif-N-Wessun,50,2008,False,0.775,0.451,1,-9.164,1,0.0567,0.296,6.31e-06,0.123,0.559,92.986,233200,4
7171,This D.J.,Warren G,67,1994,True,0.804,0.443,6,-10.268,0,0.134,0.0312,0.0225,0.112,0.58,92.035,203027,4
7172,"Nuthin' But A ""G"" Thang",Dr. Dre,5,1992,True,0.801,0.699,11,-8.18,0,0.279,0.00575,0.0,0.146,0.655,94.605,238467,4
7173,Keep Ya Head Up,2Pac,70,1993,True,0.598,0.732,4,-7.013,1,0.425,0.144,0.0,0.508,0.595,172.329,262507,4
7174,Big Poppa - 2005 Remaster,The Notorious B.I.G.,62,2004,True,0.73,0.608,9,-6.417,0,0.295,0.301,0.0,0.207,0.753,84.555,249840,4
7175,If I Ruled the World (Imagine That) (feat. Lauryn Hill),Nas,71,1996,True,0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,282373,4
7176,Ambitionz Az A Ridah,2Pac,0,1996,True,0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387,4
7177,"Flava in Ya Ear Remix (feat. The Notorious B.I.G., LL Cool J, Busta Rhymes, Rampage)",Craig Mack,56,2004,True,0.52,0.847,9,-5.3,1,0.427,0.275,0.0,0.325,0.799,177.377,302013,4
7178,How Do You Want It,2Pac,0,1996,True,0.763,0.84,8,-3.704,1,0.0929,0.0346,0.0,0.0601,0.748,92.477,287547,4
7179,Ruff Ryders' Anthem,DMX,0,1998,True,0.879,0.573,10,-8.113,0,0.305,0.0636,0.0,0.256,0.73,91.037,214440,4
7180,It Was A Good Day,Ice Cube,0,1992,True,0.792,0.82,7,-3.58,0,0.116,0.279,0.000403,0.25,0.793,82.363,259947,4
7181,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,Diddy,70,1997,False,0.833,0.619,7,-5.595,1,0.0538,0.111,2.13e-05,0.159,0.901,109.92,306560,4
7182,Gangsta Nation,Westside Connection,66,2003,True,0.843,0.7,9,-3.249,0,0.26,0.127,0.0,0.876,0.675,95.05,293053,4
7183,1st of Tha Month,Bone Thugs-N-Harmony,68,1995,True,0.729,0.581,5,-8.235,0,0.18,0.0777,3.81e-06,0.696,0.508,74.038,314680,4
7184,Around The Way Girl,LL COOL J,53,1990,False,0.608,0.669,1,-10.834,0,0.335,0.00435,0.0109,0.337,0.679,202.062,246533,4
7185,Who Am I (What's My Name)?,Snoop Dogg,0,1993,True,0.692,0.833,7,-3.974,1,0.0492,0.000136,1.98e-05,0.515,0.692,96.814,246320,4
7186,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,0,1993,True,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493,4
7187,Hypothetically (feat. Erin),Lyfe Jennings,42,2004,False,0.524,0.279,0,-11.939,1,0.288,0.816,0.0,0.383,0.672,106.19,225693,4
7188,Bad Habits - uncut,Maxwell,47,2009,False,0.661,0.67,11,-7.645,0,0.258,0.0873,2.01e-06,0.0794,0.661,148.02,352280,4
7189,Before You Walk Out of My Life,Monica,57,1995,False,0.555,0.41,6,-8.308,1,0.0431,0.227,0.0,0.13,0.433,169.804,292800,4
7190,Don't Take It Personal (Just One of Dem Days),Monica,58,1995,False,0.731,0.355,8,-12.741,1,0.0603,0.00864,5.14e-05,0.0579,0.529,175.72,258467,4
7191,Diamond Girl - Main,Ryan Leslie,37,2009,False,0.759,0.728,1,-2.586,1,0.316,0.367,0.0,0.343,0.805,93.947,225613,4
7192,Destinée,Booba,48,2002,True,0.54,0.762,9,-5.562,0,0.288,0.312,0.00349,0.224,0.545,88.597,312093,4
7193,Keep Your Worries,Guru,49,2000,True,0.734,0.544,11,-4.786,0,0.194,0.42,0.0,0.0975,0.669,86.617,298267,4
7194,Stutter,Joe,24,2000,False,0.638,0.53,9,-7.962,0,0.0514,0.166,0.0,0.0746,0.642,87.037,232133,4
7195,Last Time,Trey Songz,45,2007,False,0.629,0.624,2,-7.957,1,0.0915,0.209,0.0,0.215,0.66,119.964,261707,4
7196,You Can Get It All (feat. Johntá Austin) - Album Crossfade Version,Bow Wow,48,2009,False,0.783,0.765,9,-5.227,1,0.145,0.31,0.0,0.0777,0.692,89.006,216840,4
7197,Livin' It Up,Ja Rule,1,2001,False,0.874,0.768,6,-4.086,1,0.311,0.0554,0.0,0.041,0.636,106.095,257067,4
7198,Roll Up,Wiz Khalifa,37,2011,True,0.523,0.805,3,-5.473,1,0.192,0.0524,0.0,0.0914,0.602,125.358,227773,5
7199,Beautiful Lady,Gyptian,49,2006,False,0.58,0.683,1,-5.754,1,0.0453,0.0462,0.0,0.199,0.639,82.112,205200,4
7200,Luven Me,Nelly,54,2000,True,0.843,0.551,0,-6.958,1,0.156,0.316,0.0,0.0636,0.962,83.511,247133,4
7201,Almost Doesn't Count,Brandy,55,1998,False,0.682,0.543,0,-7.063,0,0.0454,0.494,0.0,0.158,0.478,71.582,218467,4
7202,A chaque jour suffit sa peine,Nessbeal,46,2010,False,0.379,0.71,0,-6.633,1,0.152,0.0645,7.43e-06,0.324,0.583,76.932,215893,1
7203,If It's Lovin' That You Want,Rihanna,72,2005,False,0.745,0.694,8,-7.519,1,0.128,0.0962,0.0,0.0454,0.74,95.924,208107,4
7204,Follow God,Kanye West,76,2019,False,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,4
7205,Straight Up Menace,MC Eiht,0,2010,True,0.756,0.53,7,-9.639,1,0.142,0.00138,0.00701,0.323,0.524,79.855,274307,4
7206,Brown Sugar (feat. Lil Wayne),Ray J,0,2015,True,0.656,0.56,3,-6.027,1,0.134,0.0279,0.0,0.544,0.437,113.805,263745,5
7207,We Ride,Rihanna,65,2006,False,0.394,0.744,5,-5.465,0,0.276,0.00175,0.0,0.308,0.772,78.696,236680,4
7208,Lotus Flower Bomb (feat. Miguel),Wale,67,2011,True,0.512,0.598,9,-4.959,0,0.115,0.611,0.0,0.0881,0.345,70.189,213253,4
7209,Sexy Love,Ne-Yo,72,2006,False,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,220853,4
7210,When You're Mad,Ne-Yo,57,2006,False,0.66,0.548,6,-7.127,1,0.215,0.364,0.0,0.108,0.436,86.947,222000,4
7211,Make The Man Love Me,Dinah Washington,37,1955,False,0.6,0.152,0,-12.392,1,0.0585,0.979,0.00198,0.111,0.283,76.523,335533,4
7212,Baby (feat. Mike Shorey),Fabolous,35,2004,True,0.558,0.614,8,-6.345,1,0.35,0.142,0.0,0.0839,0.688,100.131,296173,4
7213,Cry Me a River,Justin Timberlake,77,2002,False,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,288333,4
7214,Fool's Paradise,Meli'sa Morgan,50,1986,False,0.748,0.499,5,-14.177,0,0.0648,0.127,0.000107,0.116,0.845,100.262,300733,4
7215,Dear Mama,2Pac,0,1995,True,0.775,0.535,6,-7.125,1,0.113,0.349,0.0,0.14,0.315,84.122,280000,4
7216,I Know You Got Soul,Eric B. & Rakim,39,1987,False,0.905,0.732,2,-11.774,1,0.26,0.0302,8.74e-05,0.358,0.75,103.938,284507,4
7218,Every Little Thing I Do,Soul For Real,60,1995,False,0.713,0.378,7,-9.04,0,0.0298,0.00561,0.00186,0.0845,0.291,99.055,260067,4
7219,Mary Jane Shoes,Fergie,26,2006,True,0.487,0.598,6,-6.667,1,0.467,0.259,5.37e-05,0.448,0.64,85.058,235413,4
7220,Time to Grow,Lemar,32,2004,False,0.57,0.404,10,-8.544,1,0.0297,0.466,2.73e-06,0.123,0.122,124.103,223200,4
7221,Conceited (There's Something About Remy),Remy Ma,62,2006,True,0.668,0.577,11,-7.808,1,0.447,0.204,0.0,0.156,0.564,99.565,219560,4
7222,For the Love of You - Pt. 1 & 2,The Isley Brothers,21,2000,False,0.68,0.41,11,-9.611,0,0.0496,0.629,6.76e-05,0.106,0.713,102.755,336933,4
7223,Down A** B**ch,Ja Rule,54,2001,True,0.482,0.647,1,-6.582,0,0.316,0.338,0.0,0.0976,0.587,87.429,331133,4
7224,Up 'N Da Club (feat. AMG & DJ Quik),2nd II None,40,1999,True,0.85,0.705,6,-3.951,0,0.251,0.156,0.0,0.168,0.56,94.924,294333,4
7225,Faded Pictures,Case,61,1999,False,0.705,0.511,6,-7.422,0,0.202,0.125,1.72e-06,0.153,0.581,82.011,229773,4
7226,Baby,Brandy,49,1994,False,0.807,0.651,5,-6.714,0,0.0477,0.0236,6.65e-06,0.174,0.829,91.028,313293,4
7227,Back To Life,Soul II Soul,68,1989,False,0.817,0.484,7,-11.659,1,0.143,0.0515,0.000213,0.0391,0.671,100.978,228267,4
7228,Groove Thang,Zhané,55,1994,False,0.911,0.49,9,-7.208,0,0.0394,0.029,0.00105,0.0751,0.842,102.046,235000,4
7229,Love Of My Life (An Ode To Hip Hop),Erykah Badu,38,2003,False,0.592,0.51,7,-7.271,1,0.49,0.2,4.95e-06,0.201,0.564,84.93,230387,4
7231,It Wasn't Me,Shaggy,80,2000,False,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,227600,4
7232,Ain't Nothing 'Bout You,Brooks & Dunn,64,2001,False,0.379,0.857,0,-5.373,1,0.0434,0.216,3.17e-06,0.303,0.72,201.265,201267,4
7233,Cold Beer Calling My Name,Jameson Rodgers,66,2021,False,0.585,0.863,7,-4.061,1,0.0401,0.0446,0.0,0.0937,0.788,147.931,210560,4
7234,Lovin' On You,Luke Combs,71,2019,False,0.572,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974,194867,4
7235,All Over The Road,Easton Corbin,69,2012,False,0.491,0.841,5,-3.579,1,0.0421,0.0471,0.0,0.0886,0.721,199.851,163067,4
7236,The Truth,Jason Aldean,67,2009,False,0.496,0.577,9,-5.305,1,0.0257,0.234,2.4e-06,0.109,0.382,143.01,238413,4
7237,This Bar,Morgan Wallen,73,2021,False,0.553,0.884,2,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074,185280,4
7238,Bottoms Up,Brantley Gilbert,53,2014,False,0.474,0.857,7,-5.734,1,0.0435,0.113,0.0,0.133,0.545,170.006,221227,4
7239,Cold As You,Luke Combs,69,2020,False,0.598,0.846,6,-4.956,1,0.0355,0.0527,0.0,0.113,0.328,144.04,186107,4
7240,Does To Me (feat. Eric Church),Luke Combs,69,2019,False,0.616,0.849,0,-4.897,1,0.0373,0.311,0.0,0.311,0.638,113.065,223320,4
7241,Diamond In My Pocket,Cody Johnson,73,2011,False,0.546,0.838,7,-3.51,1,0.0319,0.27,1.24e-05,0.0841,0.719,151.914,196907,4
7242,You're Gonna Miss This,Trace Adkins,64,2007,False,0.5,0.665,8,-7.157,1,0.0355,0.0237,6.41e-05,0.0994,0.32,154.997,224960,4
7243,Spin You Around,Morgan Wallen,65,2024,False,0.517,0.877,4,-3.621,1,0.0297,0.00142,0.0,0.208,0.614,149.99,212850,4
7245,Where I Come From,Montgomery Gentry,68,2011,False,0.62,0.851,1,-4.203,1,0.0308,0.0105,4.53e-06,0.279,0.478,90.038,201840,4
7246,On My Way to You,Cody Johnson,65,2019,False,0.443,0.538,1,-5.477,1,0.0309,0.327,4.61e-05,0.0866,0.245,157.97,213307,4
7247,"Heads Carolina, Tails California",Jo Dee Messina,70,1996,False,0.607,0.815,4,-6.619,1,0.039,0.0471,2.81e-05,0.111,0.57,136.949,209760,4
7248,Never Again,Ryan.B,52,2018,False,0.791,0.282,0,-5.792,1,0.037,0.723,0.0,0.0859,0.387,95.996,212541,4
7249,Shouldn't Be,Luke Chiang,74,2019,False,0.647,0.294,6,-10.344,0,0.0312,0.728,0.0,0.123,0.323,124.999,210480,3
7250,confidence in me,Rangga Jones,57,2021,False,0.586,0.501,4,-8.519,1,0.0908,0.0874,0.0,0.0899,0.342,79.366,162152,4
7251,trust me,sunkis,60,2021,False,0.756,0.467,4,-9.064,1,0.115,0.746,0.0,0.115,0.239,128.898,168937,4
7252,feel the same,The Millennial Club,66,2023,False,0.792,0.659,9,-5.796,1,0.102,0.602,7.06e-05,0.0543,0.621,102.985,131866,4
7253,you won't be there for me,slchld,65,2021,False,0.779,0.298,2,-6.462,0,0.0312,0.221,0.0,0.109,0.637,94.921,182646,4
7254,hair tie,ØZI,47,2021,False,0.818,0.493,8,-7.578,1,0.109,0.0887,1.73e-06,0.0878,0.83,121.955,174693,4
7255,lowkey,NIKI,77,2019,True,0.752,0.494,0,-8.18,1,0.056,0.432,0.0,0.0869,0.226,117.901,171356,4
7256,I Love You 3000 II,88rising,61,2019,False,0.435,0.34,6,-9.109,1,0.0656,0.852,0.0,0.412,0.356,179.735,209643,4
7257,Love Me Like That,Sam Kim,67,2021,False,0.59,0.294,9,-8.125,1,0.0654,0.854,0.0,0.0873,0.461,87.895,211364,4
7258,Flower,Johnny Stimson,56,2021,False,0.486,0.361,0,-7.682,0,0.21,0.135,0.0,0.0989,0.5,196.78,173231,3
7259,I Love You 3000,Stephanie Poetri,70,2019,False,0.648,0.381,6,-7.85,1,0.0413,0.91,0.0,0.393,0.401,90.106,209734,4
7260,Winter blossom (feat. Ashley Alisha & nobody likes you pat),Dept,58,2021,False,0.713,0.482,10,-5.741,1,0.0507,0.462,0.0,0.083,0.452,92.951,168871,4
7261,Green Tea & Honey,Dane Amar,62,2021,False,0.845,0.241,2,-10.948,0,0.0395,0.513,0.0,0.0722,0.799,94.869,222316,4
7262,No Reason,Ryan.B,66,2018,False,0.542,0.485,2,-7.718,1,0.146,0.842,0.0,0.0824,0.345,176.074,215497,4
7263,SOMEBODY,keshi,67,2022,True,0.649,0.461,8,-8.401,1,0.0449,0.442,0.0,0.108,0.487,141.088,164663,4
7264,drunk,keshi,66,2020,False,0.691,0.389,4,-8.247,1,0.0367,0.765,0.0,0.0941,0.306,104.952,227032,4
7265,double take,Dhruv,80,2022,False,0.656,0.436,8,-11.141,1,0.0744,0.845,0.0,0.221,0.196,109.239,171743,4
7266,universe,thủy,62,2021,False,0.636,0.452,11,-8.298,1,0.0329,0.136,1.97e-06,0.104,0.0678,80.004,186627,4
7267,The Best For You,Nana Ou-Yang,47,2020,False,0.461,0.338,9,-9.458,1,0.0805,0.632,2.57e-05,0.0803,0.0997,184.143,238823,3
7268,At My Worst,Pink Sweat$,72,2021,False,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,170345,4
7269,4ever,sunkis,55,2023,False,0.558,0.664,5,-6.103,1,0.087,0.313,0.0,0.266,0.398,170.02,163765,4
7270,R&B All Night,KnowKnow,51,2019,False,0.765,0.54,2,-8.19,1,0.13,0.00644,4.07e-05,0.0457,0.809,78.022,233846,4
7271,Just Say Hello,Melo-D,54,2022,False,0.672,0.507,4,-8.574,1,0.0278,0.433,0.000678,0.109,0.464,144.025,288333,4
7272,Nothin' on Me,Leah Marie Perez,63,2020,True,0.791,0.402,10,-7.672,0,0.0441,0.4,0.0,0.115,0.478,100.016,217500,4
7273,Black Out (feat. 9m88),ØZI,53,2018,False,0.772,0.559,1,-8.735,1,0.124,0.556,0.0,0.101,0.794,100.056,237407,4
7274,Porto girl,Grass,47,2021,False,0.85,0.353,1,-4.693,1,0.0487,0.632,3.5e-05,0.0821,0.548,126.0,238707,4
7275,Wonderful U - Demo Version,AGA,50,2016,False,0.557,0.436,6,-8.569,1,0.0676,0.809,0.0,0.151,0.246,179.997,248551,3
7276,0321,space x,64,2021,False,0.658,0.417,2,-6.485,1,0.0366,0.625,0.0,0.132,0.0748,171.974,194744,4
7277,Let Her Go,Passenger,66,2012,False,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.897,252733,4
7278,Leave a Light On,Tom Walker,74,2019,False,0.585,0.625,5,-5.94,1,0.109,0.0146,1.8e-06,0.131,0.28,68.68,185863,4
7279,Arcade,Duncan Laurence,76,2020,False,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,185147,3
7280,You Broke My Heart Again,Teqkoi,65,2018,True,0.579,0.145,3,-15.712,1,0.232,0.952,0.0,0.204,0.242,149.81,103400,4
7281,Need Somebody (Acoustic),Xuitcasecity,7,2017,True,0.417,0.498,9,-6.077,1,0.0845,0.838,0.0,0.0748,0.37,179.801,192333,4
7282,Without Me,Alec Chambers,53,2018,True,0.609,0.258,11,-12.602,0,0.0482,0.802,0.0,0.421,0.344,136.041,116506,4
7283,It's You,Ali Gatie,77,2019,False,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,212607,4
7284,Moving On,Kodaline,59,2015,False,0.536,0.383,7,-10.582,1,0.039,0.883,0.0,0.0732,0.177,81.121,265813,4
7285,Better,Parachute,37,2019,False,0.515,0.249,8,-10.108,0,0.044,0.793,0.0,0.102,0.213,108.89,273027,5
